# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
    1362     -0.82682056E-09     -0.84192277E-09     -0.10657111E-03     -0.42490886E-03
    1363     -0.82683766E-09     -0.84192277E-09     -0.10661580E-03     -0.42490886E-03
    1364     -0.82685290E-09     -0.84192277E-09     -0.10664785E-03     -0.42490886E-03
    1365     -0.82685992E-09     -0.84192277E-09     -0.10667289E-03     -0.42490886E-03
    1366     -0.82687079E-09     -0.84192277E-09     -0.10670195E-03     -0.42490886E-03
    1367     -0.82688423E-09     -0.84192277E-09     -0.10673580E-03     -0.42490886E-03
    1368     -0.82693981E-09     -0.84192277E-09     -0.10679318E-03     -0.42490886E-03
    1369     -0.82696368E-09     -0.84192277E-09     -0.10683357E-03     -0.42490886E-03
    1370     -0.82697148E-09     -0.84192277E-09     -0.10685965E-03     -0.42490886E-03
    1371     -0.82699371E-09     -0.84192277E-09     -0.10688707E-03     -0.42490886E-03
    1372     -0.82700383E-09     -0.84192277E-09     -0.10691189E-03     -0.42490886E-03
    1373     -0.82701835E-09     -0.84192277E-09     -0.10693604E-03     -0.42490886E-03
    1374     -0.82702749E-09     -0.84192277E-09     -0.10696102E-03     -0.42490886E-03
    1375     -0.82703360E-09     -0.84192277E-09     -0.10698015E-03     -0.42490886E-03
    1376     -0.82711983E-09     -0.84192277E-09     -0.10705237E-03     -0.42490886E-03
    1377     -0.82715208E-09     -0.84192277E-09     -0.10709504E-03     -0.42490886E-03
    1378     -0.82719254E-09     -0.84192277E-09     -0.10714217E-03     -0.42490886E-03
    1379     -0.82720102E-09     -0.84192277E-09     -0.10716468E-03     -0.42490886E-03
    1380     -0.82720756E-09     -0.84192277E-09     -0.10718651E-03     -0.42490886E-03
    1381     -0.82722108E-09     -0.84192277E-09     -0.10722011E-03     -0.42490886E-03
    1382     -0.82722791E-09     -0.84192277E-09     -0.10723786E-03     -0.42490886E-03
    1383     -0.82723479E-09     -0.84192277E-09     -0.10726095E-03     -0.42490886E-03
    1384     -0.82724604E-09     -0.84192277E-09     -0.10729333E-03     -0.42490886E-03
    1385     -0.82726376E-09     -0.84192277E-09     -0.10734057E-03     -0.42490886E-03
    1386     -0.82727527E-09     -0.84192277E-09     -0.10738397E-03     -0.42490886E-03
    1387     -0.82728980E-09     -0.84192277E-09     -0.10743082E-03     -0.42490886E-03
    1388     -0.82731996E-09     -0.84192277E-09     -0.10757685E-03     -0.42490886E-03
    1389     -0.82732877E-09     -0.84192277E-09     -0.10761129E-03     -0.42490886E-03
    1390     -0.82733897E-09     -0.84192277E-09     -0.10765336E-03     -0.42490886E-03
    1391     -0.82738122E-09     -0.84192277E-09     -0.10782205E-03     -0.42490886E-03
    1392     -0.82740583E-09     -0.84192277E-09     -0.10789782E-03     -0.42490886E-03
    1393     -0.82742379E-09     -0.84192277E-09     -0.10797224E-03     -0.42490886E-03
    1394     -0.82743998E-09     -0.84192277E-09     -0.10801701E-03     -0.42490886E-03
    1395     -0.82745170E-09     -0.84192277E-09     -0.10805352E-03     -0.42490886E-03
    1396     -0.82746909E-09     -0.84192277E-09     -0.10809847E-03     -0.42490886E-03
    1397     -0.82747700E-09     -0.84192277E-09     -0.10813163E-03     -0.42490886E-03
    1398     -0.82748433E-09     -0.84192277E-09     -0.10815611E-03     -0.42490886E-03
    1399     -0.82749610E-09     -0.84192277E-09     -0.10821301E-03     -0.42490886E-03
    1400     -0.82750474E-09     -0.84192277E-09     -0.10826357E-03     -0.42490886E-03
    1401     -0.82751878E-09     -0.84192277E-09     -0.10829767E-03     -0.42490886E-03
    1402     -0.82753037E-09     -0.84192277E-09     -0.10833732E-03     -0.42490886E-03
    1403     -0.82756314E-09     -0.84192277E-09     -0.10840753E-03     -0.42490886E-03
    1404     -0.82761358E-09     -0.84192277E-09     -0.10853298E-03     -0.42490886E-03
    1405     -0.82764316E-09     -0.84192277E-09     -0.10861319E-03     -0.42490886E-03
    1406     -0.82770242E-09     -0.84192277E-09     -0.10877442E-03     -0.42490886E-03
    1407     -0.82775520E-09     -0.84192277E-09     -0.10893861E-03     -0.42490886E-03
    1408     -0.82778659E-09     -0.84192277E-09     -0.10902675E-03     -0.42490886E-03
    1409     -0.82780275E-09     -0.84192277E-09     -0.10908735E-03     -0.42490886E-03
    1410     -0.82781218E-09     -0.84192277E-09     -0.10912304E-03     -0.42490886E-03
    1411     -0.82781898E-09     -0.84192277E-09     -0.10914957E-03     -0.42490886E-03
    1412     -0.82783163E-09     -0.84192277E-09     -0.10919496E-03     -0.42490886E-03
    1413     -0.82784181E-09     -0.84192277E-09     -0.10923266E-03     -0.42490886E-03
    1414     -0.82785004E-09     -0.84192277E-09     -0.10926213E-03     -0.42490886E-03
    1415     -0.82785584E-09     -0.84192277E-09     -0.10928448E-03     -0.42490886E-03
    1416     -0.82786216E-09     -0.84192277E-09     -0.10931343E-03     -0.42490886E-03
    1417     -0.82787594E-09     -0.84192277E-09     -0.10936869E-03     -0.42490886E-03
    1418     -0.82789138E-09     -0.84192277E-09     -0.10944782E-03     -0.42490886E-03
    1419     -0.82790031E-09     -0.84192277E-09     -0.10949152E-03     -0.42490886E-03
    1420     -0.82791658E-09     -0.84192277E-09     -0.10957827E-03     -0.42490886E-03
    1421     -0.82793150E-09     -0.84192277E-09     -0.10965901E-03     -0.42490886E-03
    1422     -0.82796314E-09     -0.84192277E-09     -0.10984042E-03     -0.42490886E-03
    1423     -0.82798049E-09     -0.84192277E-09     -0.10993464E-03     -0.42490886E-03
    1424     -0.82799312E-09     -0.84192277E-09     -0.10999182E-03     -0.42490886E-03
    1425     -0.82799849E-09     -0.84192277E-09     -0.11001339E-03     -0.42490886E-03
    1426     -0.82800530E-09     -0.84192277E-09     -0.11004180E-03     -0.42490886E-03
    1427     -0.82801399E-09     -0.84192277E-09     -0.11006961E-03     -0.42490886E-03
    1428     -0.82801918E-09     -0.84192277E-09     -0.11008707E-03     -0.42490886E-03
    1429     -0.82802827E-09     -0.84192277E-09     -0.11011593E-03     -0.42490886E-03
    1430     -0.82803997E-09     -0.84192277E-09     -0.11014876E-03     -0.42490886E-03
    1431     -0.82805197E-09     -0.84192277E-09     -0.11018036E-03     -0.42490886E-03
    1432     -0.82806034E-09     -0.84192277E-09     -0.11021130E-03     -0.42490886E-03
    1433     -0.82806950E-09     -0.84192277E-09     -0.11024836E-03     -0.42490886E-03
    1434     -0.82807778E-09     -0.84192277E-09     -0.11027520E-03     -0.42490886E-03
    1435     -0.82808740E-09     -0.84192277E-09     -0.11030326E-03     -0.42490886E-03
    1436     -0.82812286E-09     -0.84192277E-09     -0.11035448E-03     -0.42490886E-03
    1437     -0.82813358E-09     -0.84192277E-09     -0.11038266E-03     -0.42490886E-03
    1438     -0.82815216E-09     -0.84192277E-09     -0.11046023E-03     -0.42490886E-03
    1439     -0.82816013E-09     -0.84192277E-09     -0.11048923E-03     -0.42490886E-03
    1440     -0.82817203E-09     -0.84192277E-09     -0.11051728E-03     -0.42490886E-03
    1441     -0.82818853E-09     -0.84192277E-09     -0.11060398E-03     -0.42490886E-03
    1442     -0.82821384E-09     -0.84192277E-09     -0.11066889E-03     -0.42490886E-03
    1443     -0.82822434E-09     -0.84192277E-09     -0.11070698E-03     -0.42490886E-03
    1444     -0.82823930E-09     -0.84192277E-09     -0.11077047E-03     -0.42490886E-03
    1445     -0.82825204E-09     -0.84192277E-09     -0.11083816E-03     -0.42490886E-03
    1446     -0.82826197E-09     -0.84192277E-09     -0.11087051E-03     -0.42490886E-03
    1447     -0.82827985E-09     -0.84192277E-09     -0.11090765E-03     -0.42490886E-03
    1448     -0.82832960E-09     -0.84192277E-09     -0.11098466E-03     -0.42490886E-03
    1449     -0.82834362E-09     -0.84192277E-09     -0.11102062E-03     -0.42490886E-03
    1450     -0.82836070E-09     -0.84192277E-09     -0.11105525E-03     -0.42490886E-03
    1451     -0.82837919E-09     -0.84192277E-09     -0.11109448E-03     -0.42490886E-03
    1452     -0.82839664E-09     -0.84192277E-09     -0.11114584E-03     -0.42490886E-03
    1453     -0.82843300E-09     -0.84192277E-09     -0.11122859E-03     -0.42490886E-03
    1454     -0.82846390E-09     -0.84192277E-09     -0.11130795E-03     -0.42490886E-03
    1455     -0.82847243E-09     -0.84192277E-09     -0.11135430E-03     -0.42490886E-03
    1456     -0.82850088E-09     -0.84192277E-09     -0.11142950E-03     -0.42490886E-03
    1457     -0.82852185E-09     -0.84192277E-09     -0.11151115E-03     -0.42490886E-03
    1458     -0.82854145E-09     -0.84192277E-09     -0.11162317E-03     -0.42490886E-03
    1459     -0.82856409E-09     -0.84192277E-09     -0.11172637E-03     -0.42490886E-03
    1460     -0.82858254E-09     -0.84192277E-09     -0.11181400E-03     -0.42490886E-03
    1461     -0.82859016E-09     -0.84192277E-09     -0.11184293E-03     -0.42490886E-03
    1462     -0.82860691E-09     -0.84192277E-09     -0.11188926E-03     -0.42490886E-03
    1463     -0.82863620E-09     -0.84192277E-09     -0.11204552E-03     -0.42490886E-03
    1464     -0.82864519E-09     -0.84192277E-09     -0.11209054E-03     -0.42490886E-03
    1465     -0.82865455E-09     -0.84192277E-09     -0.11213302E-03     -0.42490886E-03
    1466     -0.82866847E-09     -0.84192277E-09     -0.11221075E-03     -0.42490886E-03
    1467     -0.82869674E-09     -0.84192277E-09     -0.11235401E-03     -0.42490886E-03
    1468     -0.82870491E-09     -0.84192277E-09     -0.11239407E-03     -0.42490886E-03
    1469     -0.82871884E-09     -0.84192277E-09     -0.11247542E-03     -0.42490886E-03
    1470     -0.82872753E-09     -0.84192277E-09     -0.11253033E-03     -0.42490886E-03
    1471     -0.82873043E-09     -0.84192277E-09     -0.11255127E-03     -0.42490886E-03
    1472     -0.82873687E-09     -0.84192277E-09     -0.11258687E-03     -0.42490886E-03
    1473     -0.82874678E-09     -0.84192277E-09     -0.11264128E-03     -0.42490886E-03
    1474     -0.82875246E-09     -0.84192277E-09     -0.11267657E-03     -0.42490886E-03
    1475     -0.82876366E-09     -0.84192277E-09     -0.11273929E-03     -0.42490886E-03
    1476     -0.82878507E-09     -0.84192277E-09     -0.11284165E-03     -0.42490886E-03
    1477     -0.82880108E-09     -0.84192277E-09     -0.11294491E-03     -0.42490886E-03
    1478     -0.82883572E-09     -0.84192277E-09     -0.11315402E-03     -0.42490886E-03
    1479     -0.82886853E-09     -0.84192277E-09     -0.11338567E-03     -0.42490886E-03
    1480     -0.82888848E-09     -0.84192277E-09     -0.11352030E-03     -0.42490886E-03
    1481     -0.82890075E-09     -0.84192277E-09     -0.11359800E-03     -0.42490886E-03
    1482     -0.82891900E-09     -0.84192277E-09     -0.11371980E-03     -0.42490886E-03
    1483     -0.82893724E-09     -0.84192277E-09     -0.11383714E-03     -0.42490886E-03
    1484     -0.82894681E-09     -0.84192277E-09     -0.11389880E-03     -0.42490886E-03
    1485     -0.82895547E-09     -0.84192277E-09     -0.11394748E-03     -0.42490886E-03
    1486     -0.82896275E-09     -0.84192277E-09     -0.11398790E-03     -0.42490886E-03
    1487     -0.82896929E-09     -0.84192277E-09     -0.11402970E-03     -0.42490886E-03
    1488     -0.82897955E-09     -0.84192277E-09     -0.11407812E-03     -0.42490886E-03
    1489     -0.82898563E-09     -0.84192277E-09     -0.11411975E-03     -0.42490886E-03
    1490     -0.82899184E-09     -0.84192277E-09     -0.11415921E-03     -0.42490886E-03
    1491     -0.82899663E-09     -0.84192277E-09     -0.11418717E-03     -0.42490886E-03
    1492     -0.82901153E-09     -0.84192277E-09     -0.11427370E-03     -0.42490886E-03
    1493     -0.82902028E-09     -0.84192277E-09     -0.11432116E-03     -0.42490886E-03
    1494     -0.82903901E-09     -0.84192277E-09     -0.11440358E-03     -0.42490886E-03
    1495     -0.82906195E-09     -0.84192277E-09     -0.11456100E-03     -0.42490886E-03
    1496     -0.82907722E-09     -0.84192277E-09     -0.11465442E-03     -0.42490886E-03
    1497     -0.82909582E-09     -0.84192277E-09     -0.11476464E-03     -0.42490886E-03
    1498     -0.82910502E-09     -0.84192277E-09     -0.11481899E-03     -0.42490886E-03
    1499     -0.82913623E-09     -0.84192277E-09     -0.11498192E-03     -0.42490886E-03
    1500     -0.82915993E-09     -0.84192277E-09     -0.11510752E-03     -0.42490886E-03
    1501     -0.82917425E-09     -0.84192277E-09     -0.11518862E-03     -0.42490886E-03
    1502     -0.82919159E-09     -0.84192277E-09     -0.11526936E-03     -0.42490886E-03
    1503     -0.82920281E-09     -0.84192277E-09     -0.11532257E-03     -0.42490886E-03
    1504     -0.82923154E-09     -0.84192277E-09     -0.11554285E-03     -0.42490886E-03
    1505     -0.82924262E-09     -0.84192277E-09     -0.11560864E-03     -0.42490886E-03
    1506     -0.82925593E-09     -0.84192277E-09     -0.11566592E-03     -0.42490886E-03
    1507     -0.82926979E-09     -0.84192277E-09     -0.11571926E-03     -0.42490886E-03
    1508     -0.82927762E-09     -0.84192277E-09     -0.11575479E-03     -0.42490886E-03
    1509     -0.82930265E-09     -0.84192277E-09     -0.11583333E-03     -0.42490886E-03
    1510     -0.82932070E-09     -0.84192277E-09     -0.11591010E-03     -0.42490886E-03
    1511     -0.82932835E-09     -0.84192277E-09     -0.11594143E-03     -0.42490886E-03
    1512     -0.82934621E-09     -0.84192277E-09     -0.11604869E-03     -0.42490886E-03
    1513     -0.82937388E-09     -0.84192277E-09     -0.11617099E-03     -0.42490886E-03
    1514     -0.82938641E-09     -0.84192277E-09     -0.11622664E-03     -0.42490886E-03
    1515     -0.82940041E-09     -0.84192277E-09     -0.11629556E-03     -0.42490886E-03
    1516     -0.82941323E-09     -0.84192277E-09     -0.11635033E-03     -0.42490886E-03
    1517     -0.82942281E-09     -0.84192277E-09     -0.11640827E-03     -0.42490886E-03
    1518     -0.82942963E-09     -0.84192277E-09     -0.11645440E-03     -0.42490886E-03
    1519     -0.82943576E-09     -0.84192277E-09     -0.11650198E-03     -0.42490886E-03
    1520     -0.82944258E-09     -0.84192277E-09     -0.11654392E-03     -0.42490886E-03
    1521     -0.82944609E-09     -0.84192277E-09     -0.11656610E-03     -0.42490886E-03
    1522     -0.82945659E-09     -0.84192277E-09     -0.11661689E-03     -0.42490886E-03
    1523     -0.82946778E-09     -0.84192277E-09     -0.11666168E-03     -0.42490886E-03
    1524     -0.82947825E-09     -0.84192277E-09     -0.11669490E-03     -0.42490886E-03
    1525     -0.82948177E-09     -0.84192277E-09     -0.11671666E-03     -0.42490886E-03
    1526     -0.82948564E-09     -0.84192277E-09     -0.11674245E-03     -0.42490886E-03
    1527     -0.82949821E-09     -0.84192277E-09     -0.11680304E-03     -0.42490886E-03
    1528     -0.82951182E-09     -0.84192277E-09     -0.11689817E-03     -0.42490886E-03
    1529     -0.82952593E-09     -0.84192277E-09     -0.11694112E-03     -0.42490886E-03
    1530     -0.82953972E-09     -0.84192277E-09     -0.11699051E-03     -0.42490886E-03
    1531     -0.82954641E-09     -0.84192277E-09     -0.11701421E-03     -0.42490886E-03
    1532     -0.82957516E-09     -0.84192277E-09     -0.11708552E-03     -0.42490886E-03
    1533     -0.82958162E-09     -0.84192277E-09     -0.11711689E-03     -0.42490886E-03
    1534     -0.82959622E-09     -0.84192277E-09     -0.11717774E-03     -0.42490886E-03
    1535     -0.82961039E-09     -0.84192277E-09     -0.11722798E-03     -0.42490886E-03
    1536     -0.82962522E-09     -0.84192277E-09     -0.11727870E-03     -0.42490886E-03
    1537     -0.82965270E-09     -0.84192277E-09     -0.11736975E-03     -0.42490886E-03
    1538     -0.82966170E-09     -0.84192277E-09     -0.11740171E-03     -0.42490886E-03
    1539     -0.82970127E-09     -0.84192277E-09     -0.11752546E-03     -0.42490886E-03
    1540     -0.82976654E-09     -0.84192277E-09     -0.11772883E-03     -0.42490886E-03
    1541     -0.82978123E-09     -0.84192277E-09     -0.11779275E-03     -0.42490886E-03
    1542     -0.82979356E-09     -0.84192277E-09     -0.11783956E-03     -0.42490886E-03
    1543     -0.82980323E-09     -0.84192277E-09     -0.11787778E-03     -0.42490886E-03
    1544     -0.82981740E-09     -0.84192277E-09     -0.11791723E-03     -0.42490886E-03
    1545     -0.82986669E-09     -0.84192277E-09     -0.11803217E-03     -0.42490886E-03
    1546     -0.82987709E-09     -0.84192277E-09     -0.11807420E-03     -0.42490886E-03
    1547     -0.82988664E-09     -0.84192277E-09     -0.11810580E-03     -0.42490886E-03
    1548     -0.82989728E-09     -0.84192277E-09     -0.11814670E-03     -0.42490886E-03
    1549     -0.82990544E-09     -0.84192277E-09     -0.11818495E-03     -0.42490886E-03
    1550     -0.82990942E-09     -0.84192277E-09     -0.11820432E-03     -0.42490886E-03
    1551     -0.82991764E-09     -0.84192277E-09     -0.11823594E-03     -0.42490886E-03
    1552     -0.82992223E-09     -0.84192277E-09     -0.11825744E-03     -0.42490886E-03
    1553     -0.82992617E-09     -0.84192277E-09     -0.11827545E-03     -0.42490886E-03
    1554     -0.82993349E-09     -0.84192277E-09     -0.11830601E-03     -0.42490886E-03
    1555     -0.82993884E-09     -0.84192277E-09     -0.11833068E-03     -0.42490886E-03
    1556     -0.82994737E-09     -0.84192277E-09     -0.11837006E-03     -0.42490886E-03
    1557     -0.82995299E-09     -0.84192277E-09     -0.11839472E-03     -0.42490886E-03
    1558     -0.82995927E-09     -0.84192277E-09     -0.11842782E-03     -0.42490886E-03
    1559     -0.82997403E-09     -0.84192277E-09     -0.11848910E-03     -0.42490886E-03
    1560     -0.82998194E-09     -0.84192277E-09     -0.11853080E-03     -0.42490886E-03
    1561     -0.83000195E-09     -0.84192277E-09     -0.11862682E-03     -0.42490886E-03
    1562     -0.83001445E-09     -0.84192277E-09     -0.11868794E-03     -0.42490886E-03
    1563     -0.83002135E-09     -0.84192277E-09     -0.11871858E-03     -0.42490886E-03
    1564     -0.83002819E-09     -0.84192277E-09     -0.11875197E-03     -0.42490886E-03
    1565     -0.83003286E-09     -0.84192277E-09     -0.11877412E-03     -0.42490886E-03
    1566     -0.83004142E-09     -0.84192277E-09     -0.11880795E-03     -0.42490886E-03
    1567     -0.83004731E-09     -0.84192277E-09     -0.11883437E-03     -0.42490886E-03
    1568     -0.83005122E-09     -0.84192277E-09     -0.11885109E-03     -0.42490886E-03
    1569     -0.83006704E-09     -0.84192277E-09     -0.11890170E-03     -0.42490886E-03
    1570     -0.83007542E-09     -0.84192277E-09     -0.11892565E-03     -0.42490886E-03
    1571     -0.83008794E-09     -0.84192277E-09     -0.11896031E-03     -0.42490886E-03
    1572     -0.83009631E-09     -0.84192277E-09     -0.11898828E-03     -0.42490886E-03
    1573     -0.83010515E-09     -0.84192277E-09     -0.11902836E-03     -0.42490886E-03
    1574     -0.83010946E-09     -0.84192277E-09     -0.11904571E-03     -0.42490886E-03
    1575     -0.83012055E-09     -0.84192277E-09     -0.11908169E-03     -0.42490886E-03
    1576     -0.83012864E-09     -0.84192277E-09     -0.11910795E-03     -0.42490886E-03
    1577     -0.83014256E-09     -0.84192277E-09     -0.11915017E-03     -0.42490886E-03
    1578     -0.83014669E-09     -0.84192277E-09     -0.11916879E-03     -0.42490886E-03
    1579     -0.83014952E-09     -0.84192277E-09     -0.11918616E-03     -0.42490886E-03
    1580     -0.83016087E-09     -0.84192277E-09     -0.11922618E-03     -0.42490886E-03
    1581     -0.83017086E-09     -0.84192277E-09     -0.11926406E-03     -0.42490886E-03
    1582     -0.83018103E-09     -0.84192277E-09     -0.11931098E-03     -0.42490886E-03
    1583     -0.83019381E-09     -0.84192277E-09     -0.11936543E-03     -0.42490886E-03
    1584     -0.83020048E-09     -0.84192277E-09     -0.11939507E-03     -0.42490886E-03
    1585     -0.83021009E-09     -0.84192277E-09     -0.11943624E-03     -0.42490886E-03
    1586     -0.83021413E-09     -0.84192277E-09     -0.11946092E-03     -0.42490886E-03
    1587     -0.83022427E-09     -0.84192277E-09     -0.11950318E-03     -0.42490886E-03
    1588     -0.83022972E-09     -0.84192277E-09     -0.11953173E-03     -0.42490886E-03
    1589     -0.83023521E-09     -0.84192277E-09     -0.11956031E-03     -0.42490886E-03
    1590     -0.83024111E-09     -0.84192277E-09     -0.11958712E-03     -0.42490886E-03
    1591     -0.83024472E-09     -0.84192277E-09     -0.11961182E-03     -0.42490886E-03
    1592     -0.83024810E-09     -0.84192277E-09     -0.11963394E-03     -0.42490886E-03
    1593     -0.83025107E-09     -0.84192277E-09     -0.11965346E-03     -0.42490886E-03
    1594     -0.83025570E-09     -0.84192277E-09     -0.11967903E-03     -0.42490886E-03
    1595     -0.83025859E-09     -0.84192277E-09     -0.11970027E-03     -0.42490886E-03
    1596     -0.83026680E-09     -0.84192277E-09     -0.11973436E-03     -0.42490886E-03
    1597     -0.83027139E-09     -0.84192277E-09     -0.11975867E-03     -0.42490886E-03
    1598     -0.83027575E-09     -0.84192277E-09     -0.11979328E-03     -0.42490886E-03
    1599     -0.83028163E-09     -0.84192277E-09     -0.11983159E-03     -0.42490886E-03
    1600     -0.83030996E-09     -0.84192277E-09     -0.11994161E-03     -0.42490886E-03
    1601     -0.83032769E-09     -0.84192277E-09     -0.12001004E-03     -0.42490886E-03
    1602     -0.83034334E-09     -0.84192277E-09     -0.12007771E-03     -0.42490886E-03
    1603     -0.83037233E-09     -0.84192277E-09     -0.12018982E-03     -0.42490886E-03
    1604     -0.83038009E-09     -0.84192277E-09     -0.12024962E-03     -0.42490886E-03
    1605     -0.83039389E-09     -0.84192277E-09     -0.12032452E-03     -0.42490886E-03
    1606     -0.83040272E-09     -0.84192277E-09     -0.12037591E-03     -0.42490886E-03
    1607     -0.83041371E-09     -0.84192277E-09     -0.12042666E-03     -0.42490886E-03
    1608     -0.83043523E-09     -0.84192277E-09     -0.12050314E-03     -0.42490886E-03
    1609     -0.83044481E-09     -0.84192277E-09     -0.12054497E-03     -0.42490886E-03
    1610     -0.83046491E-09     -0.84192277E-09     -0.12061887E-03     -0.42490886E-03
    1611     -0.83048446E-09     -0.84192277E-09     -0.12069055E-03     -0.42490886E-03
    1612     -0.83049062E-09     -0.84192277E-09     -0.12072795E-03     -0.42490886E-03
    1613     -0.83049914E-09     -0.84192277E-09     -0.12077719E-03     -0.42490886E-03
    1614     -0.83050737E-09     -0.84192277E-09     -0.12082318E-03     -0.42490886E-03
    1615     -0.83051420E-09     -0.84192277E-09     -0.12087414E-03     -0.42490886E-03
    1616     -0.83052484E-09     -0.84192277E-09     -0.12092755E-03     -0.42490886E-03
    1617     -0.83053745E-09     -0.84192277E-09     -0.12098007E-03     -0.42490886E-03
    1618     -0.83054761E-09     -0.84192277E-09     -0.12106763E-03     -0.42490886E-03
    1619     -0.83055350E-09     -0.84192277E-09     -0.12111533E-03     -0.42490886E-03
    1620     -0.83055750E-09     -0.84192277E-09     -0.12114144E-03     -0.42490886E-03
    1621     -0.83056211E-09     -0.84192277E-09     -0.12117712E-03     -0.42490886E-03
    1622     -0.83056638E-09     -0.84192277E-09     -0.12120871E-03     -0.42490886E-03
    1623     -0.83057157E-09     -0.84192277E-09     -0.12127136E-03     -0.42490886E-03
    1624     -0.83057656E-09     -0.84192277E-09     -0.12132228E-03     -0.42490886E-03
    1625     -0.83058110E-09     -0.84192277E-09     -0.12135654E-03     -0.42490886E-03
    1626     -0.83058689E-09     -0.84192277E-09     -0.12140134E-03     -0.42490886E-03
    1627     -0.83059125E-09     -0.84192277E-09     -0.12143147E-03     -0.42490886E-03
    1628     -0.83060486E-09     -0.84192277E-09     -0.12151245E-03     -0.42490886E-03
    1629     -0.83060858E-09     -0.84192277E-09     -0.12154123E-03     -0.42490886E-03
    1630     -0.83061392E-09     -0.84192277E-09     -0.12157878E-03     -0.42490886E-03
    1631     -0.83061847E-09     -0.84192277E-09     -0.12160661E-03     -0.42490886E-03
    1632     -0.83062322E-09     -0.84192277E-09     -0.12163649E-03     -0.42490886E-03
    1633     -0.83062792E-09     -0.84192277E-09     -0.12167107E-03     -0.42490886E-03
    1634     -0.83063196E-09     -0.84192277E-09     -0.12170006E-03     -0.42490886E-03
    1635     -0.83064423E-09     -0.84192277E-09     -0.12176632E-03     -0.42490886E-03
    1636     -0.83064956E-09     -0.84192277E-09     -0.12180173E-03     -0.42490886E-03
    1637     -0.83065274E-09     -0.84192277E-09     -0.12182533E-03     -0.42490886E-03
    1638     -0.83065598E-09     -0.84192277E-09     -0.12185384E-03     -0.42490886E-03
    1639     -0.83066096E-09     -0.84192277E-09     -0.12188733E-03     -0.42490886E-03
    1640     -0.83066575E-09     -0.84192277E-09     -0.12192984E-03     -0.42490886E-03
    1641     -0.83066947E-09     -0.84192277E-09     -0.12195670E-03     -0.42490886E-03
    1642     -0.83067912E-09     -0.84192277E-09     -0.12201188E-03     -0.42490886E-03
    1643     -0.83068653E-09     -0.84192277E-09     -0.12205359E-03     -0.42490886E-03
    1644     -0.83069226E-09     -0.84192277E-09     -0.12208283E-03     -0.42490886E-03
    1645     -0.83069895E-09     -0.84192277E-09     -0.12212695E-03     -0.42490886E-03
    1646     -0.83070321E-09     -0.84192277E-09     -0.12215161E-03     -0.42490886E-03
    1647     -0.83070780E-09     -0.84192277E-09     -0.12218504E-03     -0.42490886E-03
    1648     -0.83071318E-09     -0.84192277E-09     -0.12222756E-03     -0.42490886E-03
    1649     -0.83072075E-09     -0.84192277E-09     -0.12227825E-03     -0.42490886E-03
    1650     -0.83072355E-09     -0.84192277E-09     -0.12229720E-03     -0.42490886E-03
    1651     -0.83072733E-09     -0.84192277E-09     -0.12231716E-03     -0.42490886E-03
    1652     -0.83073251E-09     -0.84192277E-09     -0.12235998E-03     -0.42490886E-03
    1653     -0.83073791E-09     -0.84192277E-09     -0.12239558E-03     -0.42490886E-03
    1654     -0.83074302E-09     -0.84192277E-09     -0.12243130E-03     -0.42490886E-03
    1655     -0.83074968E-09     -0.84192277E-09     -0.12247600E-03     -0.42490886E-03
    1656     -0.83075970E-09     -0.84192277E-09     -0.12254297E-03     -0.42490886E-03
    1657     -0.83076747E-09     -0.84192277E-09     -0.12259967E-03     -0.42490886E-03
    1658     -0.83077830E-09     -0.84192277E-09     -0.12266384E-03     -0.42490886E-03
    1659     -0.83078237E-09     -0.84192277E-09     -0.12269159E-03     -0.42490886E-03
    1660     -0.83078918E-09     -0.84192277E-09     -0.12273966E-03     -0.42490886E-03
    1661     -0.83079793E-09     -0.84192277E-09     -0.12280023E-03     -0.42490886E-03
    1662     -0.83080303E-09     -0.84192277E-09     -0.12284232E-03     -0.42490886E-03
    1663     -0.83081125E-09     -0.84192277E-09     -0.12289059E-03     -0.42490886E-03
    1664     -0.83081840E-09     -0.84192277E-09     -0.12293120E-03     -0.42490886E-03
    1665     -0.83083597E-09     -0.84192277E-09     -0.12302835E-03     -0.42490886E-03
    1666     -0.83084250E-09     -0.84192277E-09     -0.12307131E-03     -0.42490886E-03
    1667     -0.83085615E-09     -0.84192277E-09     -0.12314463E-03     -0.42490886E-03
    1668     -0.83086333E-09     -0.84192277E-09     -0.12318188E-03     -0.42490886E-03
    1669     -0.83087731E-09     -0.84192277E-09     -0.12325873E-03     -0.42490886E-03
    1670     -0.83088871E-09     -0.84192277E-09     -0.12331749E-03     -0.42490886E-03
    1671     -0.83089541E-09     -0.84192277E-09     -0.12335625E-03     -0.42490886E-03
    1672     -0.83090971E-09     -0.84192277E-09     -0.12341554E-03     -0.42490886E-03
    1673     -0.83091754E-09     -0.84192277E-09     -0.12345522E-03     -0.42490886E-03
    1674     -0.83092307E-09     -0.84192277E-09     -0.12348330E-03     -0.42490886E-03
    1675     -0.83092700E-09     -0.84192277E-09     -0.12350921E-03     -0.42490886E-03
    1676     -0.83093246E-09     -0.84192277E-09     -0.12354056E-03     -0.42490886E-03
    1677     -0.83093851E-09     -0.84192277E-09     -0.12357483E-03     -0.42490886E-03
