# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     617     -0.66544506E-09     -0.71468313E-09     -0.54959984E-04     -0.42455096E-03
     618     -0.66547785E-09     -0.71468313E-09     -0.54977272E-04     -0.42455096E-03
     619     -0.66561476E-09     -0.71468313E-09     -0.55021663E-04     -0.42455096E-03
     620     -0.66565547E-09     -0.71468313E-09     -0.55068860E-04     -0.42455096E-03
     621     -0.66570425E-09     -0.71468313E-09     -0.55115515E-04     -0.42455096E-03
     622     -0.66577904E-09     -0.71468313E-09     -0.55157607E-04     -0.42455096E-03
     623     -0.66584489E-09     -0.71468313E-09     -0.55189822E-04     -0.42455096E-03
     624     -0.66601586E-09     -0.71468313E-09     -0.55329323E-04     -0.42455096E-03
     625     -0.66609847E-09     -0.71468313E-09     -0.55368356E-04     -0.42455096E-03
     626     -0.66620962E-09     -0.71468313E-09     -0.55412196E-04     -0.42455096E-03
     627     -0.66624772E-09     -0.71468313E-09     -0.55437095E-04     -0.42455096E-03
     628     -0.66625586E-09     -0.71468313E-09     -0.55448894E-04     -0.42455096E-03
     629     -0.66629049E-09     -0.71468313E-09     -0.55483521E-04     -0.42455096E-03
     630     -0.66632814E-09     -0.71468313E-09     -0.55517397E-04     -0.42455096E-03
     631     -0.66636492E-09     -0.71468313E-09     -0.55549318E-04     -0.42455096E-03
     632     -0.66644543E-09     -0.71468313E-09     -0.55583213E-04     -0.42455096E-03
     633     -0.66651309E-09     -0.71468313E-09     -0.55628242E-04     -0.42455096E-03
     634     -0.66662382E-09     -0.71468313E-09     -0.55695037E-04     -0.42455096E-03
     635     -0.66667738E-09     -0.71468313E-09     -0.55735378E-04     -0.42455096E-03
     636     -0.66669953E-09     -0.71468313E-09     -0.55756851E-04     -0.42455096E-03
     637     -0.66674338E-09     -0.71468313E-09     -0.55785833E-04     -0.42455096E-03
     638     -0.66678970E-09     -0.71468313E-09     -0.55823981E-04     -0.42455096E-03
     639     -0.66683257E-09     -0.71468313E-09     -0.55873126E-04     -0.42455096E-03
     640     -0.66688019E-09     -0.71468313E-09     -0.55931350E-04     -0.42455096E-03
     641     -0.66691786E-09     -0.71468313E-09     -0.55966090E-04     -0.42455096E-03
     642     -0.66696805E-09     -0.71468313E-09     -0.56016589E-04     -0.42455096E-03
     643     -0.66701251E-09     -0.71468313E-09     -0.56064643E-04     -0.42455096E-03
     644     -0.66705964E-09     -0.71468313E-09     -0.56099066E-04     -0.42455096E-03
     645     -0.66711836E-09     -0.71468313E-09     -0.56130717E-04     -0.42455096E-03
     646     -0.66717883E-09     -0.71468313E-09     -0.56169154E-04     -0.42455096E-03
     647     -0.66722937E-09     -0.71468313E-09     -0.56213226E-04     -0.42455096E-03
     648     -0.66726406E-09     -0.71468313E-09     -0.56242656E-04     -0.42455096E-03
     649     -0.66731536E-09     -0.71468313E-09     -0.56278432E-04     -0.42455096E-03
     650     -0.66735531E-09     -0.71468313E-09     -0.56315624E-04     -0.42455096E-03
     651     -0.66740584E-09     -0.71468313E-09     -0.56363790E-04     -0.42455096E-03
     652     -0.66745290E-09     -0.71468313E-09     -0.56411211E-04     -0.42455096E-03
     653     -0.66748150E-09     -0.71468313E-09     -0.56457278E-04     -0.42455096E-03
     654     -0.66755662E-09     -0.71468313E-09     -0.56531105E-04     -0.42455096E-03
     655     -0.66761814E-09     -0.71468313E-09     -0.56617741E-04     -0.42455096E-03
     656     -0.66765776E-09     -0.71468313E-09     -0.56661652E-04     -0.42455096E-03
     657     -0.66772129E-09     -0.71468313E-09     -0.56740999E-04     -0.42455096E-03
     658     -0.66777728E-09     -0.71468313E-09     -0.56790649E-04     -0.42455096E-03
     659     -0.66782724E-09     -0.71468313E-09     -0.56854168E-04     -0.42455096E-03
     660     -0.66786397E-09     -0.71468313E-09     -0.56879318E-04     -0.42455096E-03
     661     -0.66790746E-09     -0.71468313E-09     -0.56907385E-04     -0.42455096E-03
     662     -0.66794823E-09     -0.71468313E-09     -0.56938246E-04     -0.42455096E-03
     663     -0.66800673E-09     -0.71468313E-09     -0.57023825E-04     -0.42455096E-03
     664     -0.66805715E-09     -0.71468313E-09     -0.57075066E-04     -0.42455096E-03
     665     -0.66814078E-09     -0.71468313E-09     -0.57120167E-04     -0.42455096E-03
     666     -0.66820478E-09     -0.71468313E-09     -0.57183062E-04     -0.42455096E-03
     667     -0.66829604E-09     -0.71468313E-09     -0.57228629E-04     -0.42455096E-03
     668     -0.66840405E-09     -0.71468313E-09     -0.57298672E-04     -0.42455096E-03
     669     -0.66850306E-09     -0.71468313E-09     -0.57352777E-04     -0.42455096E-03
     670     -0.66852701E-09     -0.71468313E-09     -0.57406835E-04     -0.42455096E-03
     671     -0.66856971E-09     -0.71468313E-09     -0.57477464E-04     -0.42455096E-03
     672     -0.66866921E-09     -0.71468313E-09     -0.57530936E-04     -0.42455096E-03
     673     -0.66869384E-09     -0.71468313E-09     -0.57562685E-04     -0.42455096E-03
     674     -0.66872465E-09     -0.71468313E-09     -0.57606212E-04     -0.42455096E-03
     675     -0.66875484E-09     -0.71468313E-09     -0.57650925E-04     -0.42455096E-03
     676     -0.66879993E-09     -0.71468313E-09     -0.57688330E-04     -0.42455096E-03
     677     -0.66882347E-09     -0.71468313E-09     -0.57722964E-04     -0.42455096E-03
     678     -0.66884570E-09     -0.71468313E-09     -0.57750371E-04     -0.42455096E-03
     679     -0.66889082E-09     -0.71468313E-09     -0.57787212E-04     -0.42455096E-03
     680     -0.66896104E-09     -0.71468313E-09     -0.57835497E-04     -0.42455096E-03
     681     -0.66900728E-09     -0.71468313E-09     -0.57879803E-04     -0.42455096E-03
     682     -0.66903138E-09     -0.71468313E-09     -0.57907085E-04     -0.42455096E-03
     683     -0.66910551E-09     -0.71468313E-09     -0.57961492E-04     -0.42455096E-03
     684     -0.66915782E-09     -0.71468313E-09     -0.57999808E-04     -0.42455096E-03
     685     -0.66918196E-09     -0.71468313E-09     -0.58022311E-04     -0.42455096E-03
     686     -0.66925576E-09     -0.71468313E-09     -0.58056150E-04     -0.42455096E-03
     687     -0.66933728E-09     -0.71468313E-09     -0.58088610E-04     -0.42455096E-03
     688     -0.66936847E-09     -0.71468313E-09     -0.58109321E-04     -0.42455096E-03
     689     -0.66942129E-09     -0.71468313E-09     -0.58166595E-04     -0.42455096E-03
     690     -0.66944092E-09     -0.71468313E-09     -0.58187817E-04     -0.42455096E-03
     691     -0.66946873E-09     -0.71468313E-09     -0.58227288E-04     -0.42455096E-03
     692     -0.66950100E-09     -0.71468313E-09     -0.58259476E-04     -0.42455096E-03
     693     -0.66951921E-09     -0.71468313E-09     -0.58287981E-04     -0.42455096E-03
     694     -0.66953744E-09     -0.71468313E-09     -0.58325355E-04     -0.42455096E-03
     695     -0.66957817E-09     -0.71468313E-09     -0.58364067E-04     -0.42455096E-03
     696     -0.66961183E-09     -0.71468313E-09     -0.58385867E-04     -0.42455096E-03
     697     -0.66963403E-09     -0.71468313E-09     -0.58406093E-04     -0.42455096E-03
     698     -0.66965532E-09     -0.71468313E-09     -0.58420194E-04     -0.42455096E-03
     699     -0.66967656E-09     -0.71468313E-09     -0.58438541E-04     -0.42455096E-03
     700     -0.66972324E-09     -0.71468313E-09     -0.58466773E-04     -0.42455096E-03
     701     -0.66974679E-09     -0.71468313E-09     -0.58501759E-04     -0.42455096E-03
     702     -0.66977667E-09     -0.71468313E-09     -0.58529764E-04     -0.42455096E-03
     703     -0.66981500E-09     -0.71468313E-09     -0.58578513E-04     -0.42455096E-03
     704     -0.66985014E-09     -0.71468313E-09     -0.58631103E-04     -0.42455096E-03
     705     -0.66990166E-09     -0.71468313E-09     -0.58669785E-04     -0.42455096E-03
     706     -0.66993910E-09     -0.71468313E-09     -0.58702282E-04     -0.42455096E-03
     707     -0.67001462E-09     -0.71468313E-09     -0.58778512E-04     -0.42455096E-03
     708     -0.67005597E-09     -0.71468313E-09     -0.58839413E-04     -0.42455096E-03
     709     -0.67008680E-09     -0.71468313E-09     -0.58867156E-04     -0.42455096E-03
     710     -0.67012947E-09     -0.71468313E-09     -0.58907453E-04     -0.42455096E-03
     711     -0.67015093E-09     -0.71468313E-09     -0.58937572E-04     -0.42455096E-03
     712     -0.67018519E-09     -0.71468313E-09     -0.58969427E-04     -0.42455096E-03
     713     -0.67021715E-09     -0.71468313E-09     -0.59006358E-04     -0.42455096E-03
     714     -0.67024059E-09     -0.71468313E-09     -0.59033813E-04     -0.42455096E-03
     715     -0.67030546E-09     -0.71468313E-09     -0.59081190E-04     -0.42455096E-03
     716     -0.67040074E-09     -0.71468313E-09     -0.59202413E-04     -0.42455096E-03
     717     -0.67045521E-09     -0.71468313E-09     -0.59267067E-04     -0.42455096E-03
     718     -0.67052083E-09     -0.71468313E-09     -0.59390903E-04     -0.42455096E-03
     719     -0.67056922E-09     -0.71468313E-09     -0.59450346E-04     -0.42455096E-03
     720     -0.67062195E-09     -0.71468313E-09     -0.59510822E-04     -0.42455096E-03
     721     -0.67069096E-09     -0.71468313E-09     -0.59583156E-04     -0.42455096E-03
     722     -0.67074830E-09     -0.71468313E-09     -0.59681288E-04     -0.42455096E-03
     723     -0.67078480E-09     -0.71468313E-09     -0.59729118E-04     -0.42455096E-03
     724     -0.67085296E-09     -0.71468313E-09     -0.59764275E-04     -0.42455096E-03
     725     -0.67086361E-09     -0.71468313E-09     -0.59781601E-04     -0.42455096E-03
     726     -0.67089693E-09     -0.71468313E-09     -0.59829762E-04     -0.42455096E-03
     727     -0.67097072E-09     -0.71468313E-09     -0.59905231E-04     -0.42455096E-03
     728     -0.67100990E-09     -0.71468313E-09     -0.59974329E-04     -0.42455096E-03
     729     -0.67102936E-09     -0.71468313E-09     -0.59999792E-04     -0.42455096E-03
     730     -0.67107849E-09     -0.71468313E-09     -0.60103987E-04     -0.42455096E-03
     731     -0.67114134E-09     -0.71468313E-09     -0.60140733E-04     -0.42455096E-03
     732     -0.67119538E-09     -0.71468313E-09     -0.60193611E-04     -0.42455096E-03
     733     -0.67128086E-09     -0.71468313E-09     -0.60274054E-04     -0.42455096E-03
     734     -0.67136032E-09     -0.71468313E-09     -0.60326284E-04     -0.42455096E-03
     735     -0.67143699E-09     -0.71468313E-09     -0.60367838E-04     -0.42455096E-03
     736     -0.67148422E-09     -0.71468313E-09     -0.60394330E-04     -0.42455096E-03
     737     -0.67154274E-09     -0.71468313E-09     -0.60469523E-04     -0.42455096E-03
     738     -0.67159210E-09     -0.71468313E-09     -0.60530300E-04     -0.42455096E-03
     739     -0.67163289E-09     -0.71468313E-09     -0.60612889E-04     -0.42455096E-03
     740     -0.67166451E-09     -0.71468313E-09     -0.60667214E-04     -0.42455096E-03
     741     -0.67168844E-09     -0.71468313E-09     -0.60696861E-04     -0.42455096E-03
     742     -0.67174404E-09     -0.71468313E-09     -0.60732833E-04     -0.42455096E-03
     743     -0.67177661E-09     -0.71468313E-09     -0.60770132E-04     -0.42455096E-03
     744     -0.67180964E-09     -0.71468313E-09     -0.60799720E-04     -0.42455096E-03
     745     -0.67184962E-09     -0.71468313E-09     -0.60847746E-04     -0.42455096E-03
     746     -0.67189317E-09     -0.71468313E-09     -0.60898342E-04     -0.42455096E-03
     747     -0.67194261E-09     -0.71468313E-09     -0.60966189E-04     -0.42455096E-03
     748     -0.67200388E-09     -0.71468313E-09     -0.61081551E-04     -0.42455096E-03
     749     -0.67207806E-09     -0.71468313E-09     -0.61238825E-04     -0.42455096E-03
     750     -0.67209525E-09     -0.71468313E-09     -0.61274674E-04     -0.42455096E-03
     751     -0.67213162E-09     -0.71468313E-09     -0.61349002E-04     -0.42455096E-03
     752     -0.67217725E-09     -0.71468313E-09     -0.61452080E-04     -0.42455096E-03
     753     -0.67224944E-09     -0.71468313E-09     -0.61599521E-04     -0.42455096E-03
     754     -0.67230847E-09     -0.71468313E-09     -0.61721787E-04     -0.42455096E-03
     755     -0.67247613E-09     -0.71468313E-09     -0.62043564E-04     -0.42455096E-03
     756     -0.67252723E-09     -0.71468313E-09     -0.62117770E-04     -0.42455096E-03
     757     -0.67286235E-09     -0.71468313E-09     -0.62775014E-04     -0.42455096E-03
     758     -0.67310015E-09     -0.71468313E-09     -0.63231697E-04     -0.42455096E-03
     759     -0.67326497E-09     -0.71468313E-09     -0.63535574E-04     -0.42455096E-03
     760     -0.67350688E-09     -0.71468313E-09     -0.64012934E-04     -0.42455096E-03
     761     -0.67374373E-09     -0.71468313E-09     -0.64465044E-04     -0.42455096E-03
     762     -0.67384997E-09     -0.71468313E-09     -0.64650323E-04     -0.42455096E-03
     763     -0.67392178E-09     -0.71468313E-09     -0.64750229E-04     -0.42455096E-03
     764     -0.67396426E-09     -0.71468313E-09     -0.64815293E-04     -0.42455096E-03
     765     -0.67404041E-09     -0.71468313E-09     -0.64937537E-04     -0.42455096E-03
     766     -0.67407475E-09     -0.71468313E-09     -0.64977273E-04     -0.42455096E-03
     767     -0.67412116E-09     -0.71468313E-09     -0.65047924E-04     -0.42455096E-03
     768     -0.67416853E-09     -0.71468313E-09     -0.65110775E-04     -0.42455096E-03
     769     -0.67421429E-09     -0.71468313E-09     -0.65183156E-04     -0.42455096E-03
     770     -0.67428148E-09     -0.71468313E-09     -0.65238662E-04     -0.42455096E-03
     771     -0.67434749E-09     -0.71468313E-09     -0.65331644E-04     -0.42455096E-03
     772     -0.67441431E-09     -0.71468313E-09     -0.65418338E-04     -0.42455096E-03
     773     -0.67450061E-09     -0.71468313E-09     -0.65552796E-04     -0.42455096E-03
     774     -0.67457192E-09     -0.71468313E-09     -0.65655498E-04     -0.42455096E-03
     775     -0.67464703E-09     -0.71468313E-09     -0.65775948E-04     -0.42455096E-03
     776     -0.67476986E-09     -0.71468313E-09     -0.66010469E-04     -0.42455096E-03
     777     -0.67483371E-09     -0.71468313E-09     -0.66088331E-04     -0.42455096E-03
     778     -0.67487160E-09     -0.71468313E-09     -0.66150536E-04     -0.42455096E-03
     779     -0.67492490E-09     -0.71468313E-09     -0.66203616E-04     -0.42455096E-03
     780     -0.67503596E-09     -0.71468313E-09     -0.66368804E-04     -0.42455096E-03
     781     -0.67507122E-09     -0.71468313E-09     -0.66401997E-04     -0.42455096E-03
     782     -0.67511495E-09     -0.71468313E-09     -0.66436289E-04     -0.42455096E-03
     783     -0.67515302E-09     -0.71468313E-09     -0.66467545E-04     -0.42455096E-03
     784     -0.67518896E-09     -0.71468313E-09     -0.66505147E-04     -0.42455096E-03
     785     -0.67522360E-09     -0.71468313E-09     -0.66540159E-04     -0.42455096E-03
     786     -0.67534640E-09     -0.71468313E-09     -0.66625785E-04     -0.42455096E-03
     787     -0.67539247E-09     -0.71468313E-09     -0.66672935E-04     -0.42455096E-03
     788     -0.67541079E-09     -0.71468313E-09     -0.66704492E-04     -0.42455096E-03
     789     -0.67543292E-09     -0.71468313E-09     -0.66727419E-04     -0.42455096E-03
     790     -0.67546928E-09     -0.71468313E-09     -0.66786520E-04     -0.42455096E-03
     791     -0.67553865E-09     -0.71468313E-09     -0.66890897E-04     -0.42455096E-03
     792     -0.67558304E-09     -0.71468313E-09     -0.66947945E-04     -0.42455096E-03
     793     -0.67567178E-09     -0.71468313E-09     -0.67021784E-04     -0.42455096E-03
     794     -0.67578299E-09     -0.71468313E-09     -0.67095202E-04     -0.42455096E-03
     795     -0.67583314E-09     -0.71468313E-09     -0.67139544E-04     -0.42455096E-03
     796     -0.67585717E-09     -0.71468313E-09     -0.67159713E-04     -0.42455096E-03
     797     -0.67604408E-09     -0.71468313E-09     -0.67256242E-04     -0.42455096E-03
     798     -0.67608402E-09     -0.71468313E-09     -0.67284474E-04     -0.42455096E-03
     799     -0.67619001E-09     -0.71468313E-09     -0.67398826E-04     -0.42455096E-03
     800     -0.67624649E-09     -0.71468313E-09     -0.67477195E-04     -0.42455096E-03
     801     -0.67638650E-09     -0.71468313E-09     -0.67698849E-04     -0.42455096E-03
     802     -0.67650742E-09     -0.71468313E-09     -0.67956724E-04     -0.42455096E-03
     803     -0.67667202E-09     -0.71468313E-09     -0.68184527E-04     -0.42455096E-03
     804     -0.67675847E-09     -0.71468313E-09     -0.68267297E-04     -0.42455096E-03
     805     -0.67680674E-09     -0.71468313E-09     -0.68319355E-04     -0.42455096E-03
     806     -0.67686681E-09     -0.71468313E-09     -0.68379756E-04     -0.42455096E-03
     807     -0.67690143E-09     -0.71468313E-09     -0.68407174E-04     -0.42455096E-03
     808     -0.67693957E-09     -0.71468313E-09     -0.68431774E-04     -0.42455096E-03
     809     -0.67695750E-09     -0.71468313E-09     -0.68450444E-04     -0.42455096E-03
     810     -0.67697203E-09     -0.71468313E-09     -0.68469453E-04     -0.42455096E-03
     811     -0.67703698E-09     -0.71468313E-09     -0.68513029E-04     -0.42455096E-03
     812     -0.67705418E-09     -0.71468313E-09     -0.68542183E-04     -0.42455096E-03
     813     -0.67707214E-09     -0.71468313E-09     -0.68566779E-04     -0.42455096E-03
     814     -0.67711576E-09     -0.71468313E-09     -0.68634235E-04     -0.42455096E-03
     815     -0.67714549E-09     -0.71468313E-09     -0.68683958E-04     -0.42455096E-03
     816     -0.67717593E-09     -0.71468313E-09     -0.68719161E-04     -0.42455096E-03
     817     -0.67723297E-09     -0.71468313E-09     -0.68840064E-04     -0.42455096E-03
     818     -0.67731012E-09     -0.71468313E-09     -0.68906841E-04     -0.42455096E-03
     819     -0.67735627E-09     -0.71468313E-09     -0.68968437E-04     -0.42455096E-03
     820     -0.67748875E-09     -0.71468313E-09     -0.69131027E-04     -0.42455096E-03
     821     -0.67752250E-09     -0.71468313E-09     -0.69193753E-04     -0.42455096E-03
     822     -0.67760931E-09     -0.71468313E-09     -0.69288327E-04     -0.42455096E-03
     823     -0.67771821E-09     -0.71468313E-09     -0.69437445E-04     -0.42455096E-03
     824     -0.67779466E-09     -0.71468313E-09     -0.69557968E-04     -0.42455096E-03
     825     -0.67784112E-09     -0.71468313E-09     -0.69596459E-04     -0.42455096E-03
     826     -0.67787180E-09     -0.71468313E-09     -0.69636378E-04     -0.42455096E-03
     827     -0.67795091E-09     -0.71468313E-09     -0.69683669E-04     -0.42455096E-03
     828     -0.67799561E-09     -0.71468313E-09     -0.69718110E-04     -0.42455096E-03
     829     -0.67802705E-09     -0.71468313E-09     -0.69750869E-04     -0.42455096E-03
     830     -0.67814692E-09     -0.71468313E-09     -0.69821493E-04     -0.42455096E-03
     831     -0.67826708E-09     -0.71468313E-09     -0.70024465E-04     -0.42455096E-03
     832     -0.67828897E-09     -0.71468313E-09     -0.70075318E-04     -0.42455096E-03
     833     -0.67836820E-09     -0.71468313E-09     -0.70142732E-04     -0.42455096E-03
     834     -0.67845815E-09     -0.71468313E-09     -0.70294012E-04     -0.42455096E-03
     835     -0.67850776E-09     -0.71468313E-09     -0.70345246E-04     -0.42455096E-03
     836     -0.67855186E-09     -0.71468313E-09     -0.70459424E-04     -0.42455096E-03
     837     -0.67863311E-09     -0.71468313E-09     -0.70536752E-04     -0.42455096E-03
     838     -0.67869422E-09     -0.71468313E-09     -0.70581852E-04     -0.42455096E-03
     839     -0.67881527E-09     -0.71468313E-09     -0.70641604E-04     -0.42455096E-03
     840     -0.67883314E-09     -0.71468313E-09     -0.70666752E-04     -0.42455096E-03
     841     -0.67884208E-09     -0.71468313E-09     -0.70682439E-04     -0.42455096E-03
     842     -0.67886109E-09     -0.71468313E-09     -0.70710732E-04     -0.42455096E-03
     843     -0.67887963E-09     -0.71468313E-09     -0.70743200E-04     -0.42455096E-03
     844     -0.67891905E-09     -0.71468313E-09     -0.70808747E-04     -0.42455096E-03
     845     -0.67894667E-09     -0.71468313E-09     -0.70856654E-04     -0.42455096E-03
     846     -0.67895933E-09     -0.71468313E-09     -0.70881229E-04     -0.42455096E-03
     847     -0.67897076E-09     -0.71468313E-09     -0.70903836E-04     -0.42455096E-03
     848     -0.67898250E-09     -0.71468313E-09     -0.70924624E-04     -0.42455096E-03
     849     -0.67899809E-09     -0.71468313E-09     -0.70956727E-04     -0.42455096E-03
     850     -0.67900521E-09     -0.71468313E-09     -0.70972775E-04     -0.42455096E-03
     851     -0.67903024E-09     -0.71468313E-09     -0.71025064E-04     -0.42455096E-03
     852     -0.67904593E-09     -0.71468313E-09     -0.71058883E-04     -0.42455096E-03
     853     -0.67906631E-09     -0.71468313E-09     -0.71097066E-04     -0.42455096E-03
     854     -0.67908810E-09     -0.71468313E-09     -0.71130602E-04     -0.42455096E-03
     855     -0.67911890E-09     -0.71468313E-09     -0.71189445E-04     -0.42455096E-03
     856     -0.67914599E-09     -0.71468313E-09     -0.71224381E-04     -0.42455096E-03
     857     -0.67917126E-09     -0.71468313E-09     -0.71269464E-04     -0.42455096E-03
     858     -0.67919555E-09     -0.71468313E-09     -0.71313337E-04     -0.42455096E-03
     859     -0.67924023E-09     -0.71468313E-09     -0.71394670E-04     -0.42455096E-03
     860     -0.67927732E-09     -0.71468313E-09     -0.71452474E-04     -0.42455096E-03
     861     -0.67932259E-09     -0.71468313E-09     -0.71570696E-04     -0.42455096E-03
     862     -0.67935437E-09     -0.71468313E-09     -0.71633308E-04     -0.42455096E-03
     863     -0.67936693E-09     -0.71468313E-09     -0.71654363E-04     -0.42455096E-03
     864     -0.67942623E-09     -0.71468313E-09     -0.71773547E-04     -0.42455096E-03
     865     -0.67946567E-09     -0.71468313E-09     -0.71846924E-04     -0.42455096E-03
     866     -0.67952784E-09     -0.71468313E-09     -0.71910913E-04     -0.42455096E-03
     867     -0.67959642E-09     -0.71468313E-09     -0.72047418E-04     -0.42455096E-03
     868     -0.67965679E-09     -0.71468313E-09     -0.72152501E-04     -0.42455096E-03
     869     -0.67971746E-09     -0.71468313E-09     -0.72222698E-04     -0.42455096E-03
     870     -0.67976328E-09     -0.71468313E-09     -0.72284331E-04     -0.42455096E-03
     871     -0.67982045E-09     -0.71468313E-09     -0.72365770E-04     -0.42455096E-03
     872     -0.67984640E-09     -0.71468313E-09     -0.72410380E-04     -0.42455096E-03
     873     -0.67987320E-09     -0.71468313E-09     -0.72457753E-04     -0.42455096E-03
     874     -0.67989915E-09     -0.71468313E-09     -0.72507428E-04     -0.42455096E-03
     875     -0.67992426E-09     -0.71468313E-09     -0.72556332E-04     -0.42455096E-03
     876     -0.67997158E-09     -0.71468313E-09     -0.72630511E-04     -0.42455096E-03
     877     -0.68002217E-09     -0.71468313E-09     -0.72712903E-04     -0.42455096E-03
     878     -0.68005606E-09     -0.71468313E-09     -0.72755508E-04     -0.42455096E-03
     879     -0.68007897E-09     -0.71468313E-09     -0.72781035E-04     -0.42455096E-03
     880     -0.68009401E-09     -0.71468313E-09     -0.72801982E-04     -0.42455096E-03
     881     -0.68012199E-09     -0.71468313E-09     -0.72842376E-04     -0.42455096E-03
     882     -0.68016101E-09     -0.71468313E-09     -0.72885385E-04     -0.42455096E-03
     883     -0.68019154E-09     -0.71468313E-09     -0.72916875E-04     -0.42455096E-03
     884     -0.68022955E-09     -0.71468313E-09     -0.72951071E-04     -0.42455096E-03
     885     -0.68025950E-09     -0.71468313E-09     -0.72998507E-04     -0.42455096E-03
     886     -0.68030400E-09     -0.71468313E-09     -0.73080415E-04     -0.42455096E-03
     887     -0.68036022E-09     -0.71468313E-09     -0.73131161E-04     -0.42455096E-03
     888     -0.68041900E-09     -0.71468313E-09     -0.73202386E-04     -0.42455096E-03
     889     -0.68047545E-09     -0.71468313E-09     -0.73273218E-04     -0.42455096E-03
     890     -0.68052919E-09     -0.71468313E-09     -0.73355094E-04     -0.42455096E-03
     891     -0.68056884E-09     -0.71468313E-09     -0.73424250E-04     -0.42455096E-03
     892     -0.68061658E-09     -0.71468313E-09     -0.73487558E-04     -0.42455096E-03
     893     -0.68067663E-09     -0.71468313E-09     -0.73587206E-04     -0.42455096E-03
     894     -0.68070843E-09     -0.71468313E-09     -0.73642705E-04     -0.42455096E-03
     895     -0.68072963E-09     -0.71468313E-09     -0.73678366E-04     -0.42455096E-03
     896     -0.68079260E-09     -0.71468313E-09     -0.73781351E-04     -0.42455096E-03
     897     -0.68083493E-09     -0.71468313E-09     -0.73834085E-04     -0.42455096E-03
     898     -0.68088331E-09     -0.71468313E-09     -0.73892747E-04     -0.42455096E-03
     899     -0.68091517E-09     -0.71468313E-09     -0.73935040E-04     -0.42455096E-03
     900     -0.68096338E-09     -0.71468313E-09     -0.73996013E-04     -0.42455096E-03
     901     -0.68097764E-09     -0.71468313E-09     -0.74017917E-04     -0.42455096E-03
     902     -0.68100435E-09     -0.71468313E-09     -0.74057275E-04     -0.42455096E-03
     903     -0.68103727E-09     -0.71468313E-09     -0.74099439E-04     -0.42455096E-03
     904     -0.68105403E-09     -0.71468313E-09     -0.74127014E-04     -0.42455096E-03
     905     -0.68107976E-09     -0.71468313E-09     -0.74174474E-04     -0.42455096E-03
     906     -0.68109772E-09     -0.71468313E-09     -0.74201102E-04     -0.42455096E-03
     907     -0.68112739E-09     -0.71468313E-09     -0.74267089E-04     -0.42455096E-03
     908     -0.68116336E-09     -0.71468313E-09     -0.74324784E-04     -0.42455096E-03
     909     -0.68123177E-09     -0.71468313E-09     -0.74408518E-04     -0.42455096E-03
     910     -0.68126249E-09     -0.71468313E-09     -0.74459184E-04     -0.42455096E-03
     911     -0.68128867E-09     -0.71468313E-09     -0.74505513E-04     -0.42455096E-03
     912     -0.68134580E-09     -0.71468313E-09     -0.74608021E-04     -0.42455096E-03
     913     -0.68145103E-09     -0.71468313E-09     -0.74720706E-04     -0.42455096E-03
     914     -0.68154228E-09     -0.71468313E-09     -0.74853989E-04     -0.42455096E-03
     915     -0.68163708E-09     -0.71468313E-09     -0.75038407E-04     -0.42455096E-03
     916     -0.68169182E-09     -0.71468313E-09     -0.75162252E-04     -0.42455096E-03
     917     -0.68172098E-09     -0.71468313E-09     -0.75209595E-04     -0.42455096E-03
     918     -0.68177650E-09     -0.71468313E-09     -0.75279947E-04     -0.42455096E-03
     919     -0.68183711E-09     -0.71468313E-09     -0.75365271E-04     -0.42455096E-03
     920     -0.68189881E-09     -0.71468313E-09     -0.75468412E-04     -0.42455096E-03
     921     -0.68196420E-09     -0.71468313E-09     -0.75560992E-04     -0.42455096E-03
     922     -0.68201793E-09     -0.71468313E-09     -0.75659123E-04     -0.42455096E-03
     923     -0.68207233E-09     -0.71468313E-09     -0.75741570E-04     -0.42455096E-03
     924     -0.68213246E-09     -0.71468313E-09     -0.75821940E-04     -0.42455096E-03
     925     -0.68216248E-09     -0.71468313E-09     -0.75865277E-04     -0.42455096E-03
     926     -0.68221544E-09     -0.71468313E-09     -0.75939737E-04     -0.42455096E-03
     927     -0.68225412E-09     -0.71468313E-09     -0.76004608E-04     -0.42455096E-03
     928     -0.68231308E-09     -0.71468313E-09     -0.76116042E-04     -0.42455096E-03
     929     -0.68235302E-09     -0.71468313E-09     -0.76192984E-04     -0.42455096E-03
     930     -0.68240449E-09     -0.71468313E-09     -0.76275124E-04     -0.42455096E-03
     931     -0.68245037E-09     -0.71468313E-09     -0.76360181E-04     -0.42455096E-03
     932     -0.68249416E-09     -0.71468313E-09     -0.76420596E-04     -0.42455096E-03
     933     -0.68253053E-09     -0.71468313E-09     -0.76466812E-04     -0.42455096E-03
     934     -0.68257220E-09     -0.71468313E-09     -0.76540421E-04     -0.42455096E-03
     935     -0.68261911E-09     -0.71468313E-09     -0.76625184E-04     -0.42455096E-03
     936     -0.68264828E-09     -0.71468313E-09     -0.76693856E-04     -0.42455096E-03
     937     -0.68269582E-09     -0.71468313E-09     -0.76755676E-04     -0.42455096E-03
     938     -0.68275458E-09     -0.71468313E-09     -0.76892293E-04     -0.42455096E-03
     939     -0.68285692E-09     -0.71468313E-09     -0.77120080E-04     -0.42455096E-03
